10530;H0;1111;20;20;0;0.000000;0.000000;-1.785306;0;1.785306;0;1.615842;0;3.027383;0;4.938356;0;3.242070;0;-1.785306;0;1.785306;0;0.070599;0;2.679014;0;3.008114;0;3.238662;0;1.044348;0;0.972652;0;-1.808050;0
10530;H1;1111;20;20;0;0.000000;0.000000;0.324601;0;-0.324601;0;-0.417058;0;0.275611;0;3.685112;0;0.178673;0;0.324601;0;0.417058;0;0.297535;0;0.169213;0;0.089717;0;0.104386;0;0.108699;0;0.043425;0;0.328736;0
10530;H0;1111;30;30;0;0.000000;0.000000;1.493227;0;-1.493227;0;-1.892094;0;4.244158;0;4.418989;0;4.221157;0;-1.892094;0;1.892094;0;0.121168;0;3.832157;0;3.000463;0;2.249022;0;3.766686;0;3.692248;0;1.505828;0
10530;H1;1111;30;30;0;0.000000;0.000000;0.458317;0;-0.458317;0;0.246920;0;2.670060;0;3.733454;0;2.286728;0;0.246920;0;0.458317;0;0.291722;0;0.060710;0;0.042602;0;0.209015;0;1.036208;0;0.872242;0;0.462185;0
10530;H0;1111;50;50;0;0.000000;0.000000;-1.116799;0;1.116799;0;0.506516;0;2.406397;0;2.608318;0;2.243985;0;-1.116799;0;1.116799;0;0.261682;0;0.254698;0;0.851892;0;1.248674;0;0.095115;0;0.047299;0;-1.122425;0
10530;H1;1111;50;50;0;0.000000;0.000000;-1.495959;0;1.495959;0;1.804553;0;3.417571;0;3.489455;0;3.432374;0;-1.495959;0;1.804553;0;0.132711;0;3.359480;0;2.874953;0;2.249672;0;3.093243;0;3.073846;0;-1.503495;0
10530;H0;1111;75;75;0;0.000000;0.000000;-0.246197;0;0.246197;0;0.752258;0;1.650203;0;2.521174;0;1.324429;0;0.752258;0;0.752258;0;0.471477;0;0.565617;0;0.161612;0;0.060452;0;1.298594;0;1.185458;0;-0.245369;0
10530;H1;1111;75;75;0;0.000000;0.000000;1.080634;0;-1.080634;0;0.043217;0;4.031562;0;5.622131;0;5.348966;0;1.080634;0;1.080634;0;0.068942;0;0.001861;0;0.351557;0;1.170329;0;1.345459;0;1.349905;0;1.077002;0
10530;H0;1111;100;100;0;0.000000;0.000000;-0.996903;0;0.996903;0;0.443229;0;2.311638;0;3.020269;0;1.762787;0;-0.996903;0;0.996903;0;0.317599;0;0.195607;0;0.778740;0;0.993935;0;0.070011;0;0.036905;0;-0.999404;0
10530;H1;1111;100;100;0;0.000000;0.000000;3.560018;0;-3.560018;0;-2.693463;0;11.760215;0;20.139550;0;13.632021;0;3.560018;0;3.560018;0;0.000159;0;7.500824;0;10.597112;0;12.900113;0;1.609003;0;1.529558;0;3.568951;0
10530;H0;1111;150;150;0;0.000000;0.000000;-0.947755;0;0.947755;0;1.137280;0;1.294159;0;1.930208;0;1.301177;0;-0.947755;0;1.137280;0;0.342448;0;1.292864;0;1.107573;0;0.897745;0;1.124719;0;1.251147;0;-0.949339;0
10530;H1;1111;150;150;0;0.000000;0.000000;1.196674;0;-1.196674;0;-1.333321;0;1.780449;0;2.337504;0;1.781511;0;-1.333321;0;1.333321;0;0.230655;0;1.776664;0;1.559564;0;1.431907;0;1.183895;0;1.129692;0;1.198673;0
10530;H0;1111;200;200;0;0.000000;0.000000;-0.382306;0;0.382306;0;0.217991;0;0.531220;0;1.545049;0;0.200069;0;0.217991;0;0.382306;0;0.671913;0;0.047238;0;0.182655;0;0.146058;0;0.000097;0;0.002970;0;-0.382784;0
10530;H1;1111;200;200;0;0.000000;0.000000;0.231805;0;-0.231805;0;0.393679;0;1.255316;0;1.361342;0;1.499001;0;0.231805;0;0.393679;0;0.472603;0;0.154066;0;0.000859;0;0.053695;0;0.889723;0;0.877281;0;0.232096;0
10530;H0;1111;300;300;0;0.000000;0.000000;0.892097;0;-0.892097;0;-1.157892;0;1.387300;0;1.517112;0;1.391374;0;-1.157892;0;1.157892;0;0.371942;0;1.338809;0;1.074904;0;0.795739;0;1.203271;0;1.174297;0;0.892841;0
